run_sample_id	runid	bam_file	annotated_vcf_file	ghm_snp_file	ghcnv_probe_file	molecule_table_file	counts_file	coverage_file	sergmentation_file	genome_summary_file	coverage_plot_file	type	TF
A034567601	210411_A01020_0170_BHY7NMDSXY	/ghds/ivd/flowcentral/210411_A01020_0170_BHY7NMDSXY/A034567601.short.bwamem.cram	/ghds/ivd/flowcentral/210411_A01020_0170_BHY7NMDSXY/A034567601.annotated.vcf	/ghds/ivd/flowcentral/210411_A01020_0170_BHY7NMDSXY/A034567601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210411_A01020_0170_BHY7NMDSXY/A034567601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A01020_0170_BHY7NMDSXY/A034567601.coverage_plot.pdf	TND	0
A033151901	210302_A01020_0134_AHVNLMDSXY	/ghds/ivd/flowcentral/210302_A01020_0134_AHVNLMDSXY/A033151901.short.bwamem.cram	/ghds/ivd/flowcentral/210302_A01020_0134_AHVNLMDSXY/A033151901.annotated.vcf	/ghds/ivd/flowcentral/210302_A01020_0134_AHVNLMDSXY/A033151901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210302_A01020_0134_AHVNLMDSXY/A033151901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210302_A01020_0134_AHVNLMDSXY/A033151901.coverage_plot.pdf	TND	0
A034041001	210327_A01361_0018_BHVGL7DSXY	/ghds/ivd/flowcentral/210327_A01361_0018_BHVGL7DSXY/A034041001.short.bwamem.cram	/ghds/ivd/flowcentral/210327_A01361_0018_BHVGL7DSXY/A034041001.annotated.vcf	/ghds/ivd/flowcentral/210327_A01361_0018_BHVGL7DSXY/A034041001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210327_A01361_0018_BHVGL7DSXY/A034041001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210327_A01361_0018_BHVGL7DSXY/A034041001.coverage_plot.pdf	TND	0
A034569501	210412_A00277_0467_AHY3M7DSXY	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034569501.short.bwamem.cram	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034569501.annotated.vcf	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034569501.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210412_A00277_0467_AHY3M7DSXY/A034569501.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210412_A00277_0467_AHY3M7DSXY/A034569501.coverage_plot.pdf	TND	0
A034066101	210328_A00441_0428_BHVGYTDSXY	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034066101.short.bwamem.cram	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034066101.annotated.vcf	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034066101.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210328_A00441_0428_BHVGYTDSXY/A034066101.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00441_0428_BHVGYTDSXY/A034066101.coverage_plot.pdf	TND	0
A035150301	210509_A00770_0311_AH33N2DSX2	/ghds/ivd/flowcentral/210509_A00770_0311_AH33N2DSX2/A035150301.short.bwamem.cram	/ghds/ivd/flowcentral/210509_A00770_0311_AH33N2DSX2/A035150301.annotated.vcf	/ghds/ivd/flowcentral/210509_A00770_0311_AH33N2DSX2/A035150301.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210509_A00770_0311_AH33N2DSX2/A035150301.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210509_A00770_0311_AH33N2DSX2/A035150301.coverage_plot.pdf	TND	0
A033666101	210318_A01020_0151_AHVGLKDSXY	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033666101.short.bwamem.cram	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033666101.annotated.vcf	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033666101.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210318_A01020_0151_AHVGLKDSXY/A033666101.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A01020_0151_AHVGLKDSXY/A033666101.coverage_plot.pdf	TND	0
A033751501	210320_A00441_0420_AHVH2CDSXY	/ghds/ivd/flowcentral/210320_A00441_0420_AHVH2CDSXY/A033751501.short.bwamem.cram	/ghds/ivd/flowcentral/210320_A00441_0420_AHVH2CDSXY/A033751501.annotated.vcf	/ghds/ivd/flowcentral/210320_A00441_0420_AHVH2CDSXY/A033751501.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210320_A00441_0420_AHVH2CDSXY/A033751501.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00441_0420_AHVH2CDSXY/A033751501.coverage_plot.pdf	TND	0
A033880001	210323_A01361_0015_BHVH75DSXY	/ghds/ivd/flowcentral/210323_A01361_0015_BHVH75DSXY/A033880001.short.bwamem.cram	/ghds/ivd/flowcentral/210323_A01361_0015_BHVH75DSXY/A033880001.annotated.vcf	/ghds/ivd/flowcentral/210323_A01361_0015_BHVH75DSXY/A033880001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210323_A01361_0015_BHVH75DSXY/A033880001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0015_BHVH75DSXY/A033880001.coverage_plot.pdf	TND	0
A034728401	210417_A00277_0472_AHY3L5DSXY	/ghds/ivd/flowcentral/210417_A00277_0472_AHY3L5DSXY/A034728401.short.bwamem.cram	/ghds/ivd/flowcentral/210417_A00277_0472_AHY3L5DSXY/A034728401.annotated.vcf	/ghds/ivd/flowcentral/210417_A00277_0472_AHY3L5DSXY/A034728401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210417_A00277_0472_AHY3L5DSXY/A034728401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210417_A00277_0472_AHY3L5DSXY/A034728401.coverage_plot.pdf	TND	0
A034509001	210410_A01361_0031_AHY5LYDSXY	/ghds/ivd/flowcentral/210410_A01361_0031_AHY5LYDSXY/A034509001.short.bwamem.cram	/ghds/ivd/flowcentral/210410_A01361_0031_AHY5LYDSXY/A034509001.annotated.vcf	/ghds/ivd/flowcentral/210410_A01361_0031_AHY5LYDSXY/A034509001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210410_A01361_0031_AHY5LYDSXY/A034509001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210410_A01361_0031_AHY5LYDSXY/A034509001.coverage_plot.pdf	TND	0
A035274601	210508_A01020_0191_BH33YKDSX2	/ghds/ivd/flowcentral/210508_A01020_0191_BH33YKDSX2/A035274601.short.bwamem.cram	/ghds/ivd/flowcentral/210508_A01020_0191_BH33YKDSX2/A035274601.annotated.vcf	/ghds/ivd/flowcentral/210508_A01020_0191_BH33YKDSX2/A035274601.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210508_A01020_0191_BH33YKDSX2/A035274601.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210508_A01020_0191_BH33YKDSX2/A035274601.coverage_plot.pdf	TND	0
A033467901	210314_A01020_0146_AHVGKJDSXY	/ghds/ivd/flowcentral/210314_A01020_0146_AHVGKJDSXY/A033467901.short.bwamem.cram	/ghds/ivd/flowcentral/210314_A01020_0146_AHVGKJDSXY/A033467901.annotated.vcf	/ghds/ivd/flowcentral/210314_A01020_0146_AHVGKJDSXY/A033467901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210314_A01020_0146_AHVGKJDSXY/A033467901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210314_A01020_0146_AHVGKJDSXY/A033467901.coverage_plot.pdf	TND	0
A033885901	210324_A01020_0157_AHVJC3DSXY	/ghds/ivd/flowcentral/210324_A01020_0157_AHVJC3DSXY/A033885901.short.bwamem.cram	/ghds/ivd/flowcentral/210324_A01020_0157_AHVJC3DSXY/A033885901.annotated.vcf	/ghds/ivd/flowcentral/210324_A01020_0157_AHVJC3DSXY/A033885901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210324_A01020_0157_AHVJC3DSXY/A033885901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210324_A01020_0157_AHVJC3DSXY/A033885901.coverage_plot.pdf	TND	0
A033495401	210313_A00770_0265_AHVMMYDSXY	/ghds/ivd/flowcentral/210313_A00770_0265_AHVMMYDSXY/A033495401.short.bwamem.cram	/ghds/ivd/flowcentral/210313_A00770_0265_AHVMMYDSXY/A033495401.annotated.vcf	/ghds/ivd/flowcentral/210313_A00770_0265_AHVMMYDSXY/A033495401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210313_A00770_0265_AHVMMYDSXY/A033495401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210313_A00770_0265_AHVMMYDSXY/A033495401.coverage_plot.pdf	TND	0
